Review,Cosin Similarity
"I loved it, and so did the boys (my 25 and 31 year old boys)! It was funny, action-packed, and there was family drama on an epic scale. There was plenty of amazing martial arts action - my favorite was the first one on a runaway bus in San Francisco with 5 assassins and our reluctant hero. Also, there were magical creatures, a tragic love story, and a battle of good and evil. My older son is always the most critical of the three of us, and he loved it. His only criticism is that it wasn't much of a Marvel movie, but as an origin story, that did not bother me. There were 2 superhero cameos, and larger parts for Wong from Dr. Strange and Ben Kingsley reprising his role (as an actor hired to play a terrorist) from the Iron Man 3. In the end, the best thing that I can say is that when we walked out, we all said that we wanted to see it again!",0.4413056373364622
Awesome! I enjoyed it a lot. Visually entertaining. This is the best from Marvel since the End Game!Asians rule! I just wish they included more cast from North East and South East Asia! It would have been an even better representation!10/10! A great labor day weekend movie treat!,0.4413056373364622
"I was never a fan of the Shang-Chi comic book, but this movie was very refreshing and amazing. Great introduction to Shang-Chi! Simu Liu is perfectly well casted. There was great chemistry between the leads, and the fight choreography is the best I've ever seen from Marvel. Great story line and action, and especially the comedy!!! Loved Awkwafina!! I can't give it 8 or 9 stars. I GIVE it a 10 star rating! Highly recommended! Watch it and you won't be disappointed.",0.4413056373364622
"Shang Chi and the Legend of the Ten Rings is a great Marvel Studios film. The story was fun and engaging, and was surprisingly emotional, with Shang Chi's relationship with his father and sister. The father's death was surprisingly impactful, and which the movie did well. One issue with the story was that the film would take a pause with the plot for flashbacks and exposition. They do make the film boring and slow at times, but there's not many. Plus, the flashbacks can be helpful
The visuals and action scenes in this film are, in my opinion, some of the best action scenes in the MCU. The film takes advantage of the martial arts action to deliver epic fight scenes. The visuals were also stellar. The CGI was top notch, and the backgrounds were some of the best from Marvel.The Characters were all fun to watch, and throughout the movie, you feel engaged in these characters. Shang Chi and Katy's chemistry is great. The villain was a great antagonist in this film. Some characters were bland and forgettable, but the good ones shine the most throughout the film.Overall, it's a great MCU film with a compelling story, great fights and visuals, and engaging characters. IT can be a bit slow at times, but the film is a must watch. MY favorite MCU film since Far From Home.",0.4413056373364622
"Let me start by saying damnnn, Marvel made an absoluut banger of a movie. It has one of the most developed antagonist in a marvel film and the CGI is just stunning to watch, let alone a very good story and all the great fight scenes.From beginning to end I had one big smile. If this is the first film of phase 4 then I can only expect bigger things to happen.Of course if you are a marvel fan go watch it!! But also if you are not this is in my opinion the best marvel film made and definitely worth your money.Phase 4 is destined for greatness.",0.4413056373364622
"Ok, so I really liked it. In particular I really liked the characters. I loved the hero's journey that Shang Chi went on. I loved his relationship with Katy and his sister. They were all likable, and badass in their own way. And you could empathize with them. I thought this was a very strong villain. Not just physically, but very compelling. A lot of MCU villains can come across as very one note. But he was complex and layered. So that was great to see. And of course they were all strongly acted as well. Akwafina is maybe the least strongest out of the main cast (Check out The Farewell if you really want to see her shine) but like, she is still is good in this.I loved the fight choreography in this. Probably some of the best fight scenes you get in the MCU. And I loved the visuals used in those scenes as well. Some shots were truly stunning to watch.One downside I had though is that I wanted to know more about how the magic works. Like the final battle between Shang Chi and his father he has suddenly mastered his mother's magic/fighting. And I know the movie kind of pokes fun of this at the end by having Shang Chi tell his friends that he had 1 day of training. But seriously, how did that happen? Is it just because he's his mother's son? Is it because he was specifically in that place? I just needed a little more backstory/explanation. Also, the Wong/Abomination fight (which was totally spoiled in the trailers) didnt really do anything and just added more questions. I guess they needed a way to set up Wong for the mid credits scene though. And that mid credits scene in general just raised more questions for me. Like why is Bruce back to being in his human form? It clearly takes place after the events of Endgame (judging by his arm sling) so why is he not in his Professor Hulk form?I thought the comedy was good for the most part. I think it worked well with the beginning and ending of the film. But didnt always land during the more meatier parts of the film. Theres maybe a few other elements I could nitpick but for the most part I really liked this film. Im not sure where I would rank it yet. I think probably a top 10-er.",0.4413056373364622
"Despite them not promoting this a lot it was a game changer, different kind of genre and pace! They mixed and match well.The CGI out of this world, and the acting chemistry between all actors, thanks for blessing us!Best movie of this year, easily 10/10. You would be surprised with some newcomers to marvel!Be prepared to have your mind blown!!!",0.4413056373364622
"This movie portrays a villain that by far has been the best out of all the other Marvel antagonists. It shows his personal conflicts, his purpose, as well as his cruelty. The hero of this film are overshadowed by this, but the ending really makes a mark on the audience. Also the martial arts and action scenes are a treat to watch and the core of the film is about family.",0.44130563733646216
"Overall it was a pretty bland movie. The plot was uninteresting and boring. There's not as many fight scenes as you'd think. Most of the characters didn't have a lot of personality. And Shang's girlfriend was incredibly annoying.It had it's moments though. There's a certain character that brought some fun scenes to the film.It's definitely one of the lower tier marvel movies, but it was still worth watching.",0.43753872280495854
"I have just watched this movie. I am an avid Marvel fan. This film introduces a new character, there is that standard Disney approach, with a mix of comedy, seriousness and lots of action.Disney work through the numbers on this film, there are no surprises and it does what it does on the tin.The acting is good, special effects are solids and the story is not bad.There's continuity linking to the other marvel universe which is nice for the fans.I would actually pitch this at 7.5/10, not quite an 8 but higher than a 7Those review of 1 or 2 out of ten are way off the mark, this film is not that bad.",0.4375387228049585
"It's so extremely generic and made with no passion or soul in it. It's just another super generic origin story where main character is basically invincible and beats the bad guy and saves the day, so he could later join some Endgame style movie.",0.4375387228049585
"I really liked this movie and I'm a full-on marvel fan, I usually like Wanda over all the other characters, but this film makes me like Shang-Chi now too. And all this time I would have never thought I would like another character. Marvel, you have outdone yourselves for sure!",0.4375387228049585
"Shang-Chi and the Legend of the Ten Rings is a visual masterpiece: Marvel not only made a very beautiful picture, but also finally worked on staging the battles!The film is very original. While watching, you dive as much as possible into Chinese culture, enjoy the mythical animals and completely forget that you are watching a movie of the MCU, remembering this only when you hear a reference or see a cameo of a character you know.As for the plot, it is very simple, straightforward and without a single plot twist. Purely a fairy tale.The humor is good overall, apart from a couple of Katie's little jokes.And Shang-Chi himself turned out to be a little faded, lost against the background of everything that was happening. But he has potential.Two post-credits scenes, one of which will amuse you a lot!8/10.",0.4375387228049584
Marvel make a awesome file in the 2021 And thier stories of the character are so deep and the VFX was just wow I love this movie.,0.4375387228049584
"This could have been a great movie, but it wasn't. It began well and ended well. Everything in between was pretty lame. Disney has the Disney plus platform where they could have built up this character since no one really knows who shang chi is. Unfortunately, Disney didn't do that so most of the minute I'm just left wondering why do I care. With so much Asian culture to pull from I wish Disney would have done more. 3 out of 10 stars. Other reviews I'm sure are paid for.",0.4375387228049584
"What a fun ride with some emotionally touching scenes. Tony Leung Chiu-wai worked hard at making his character a different kind of villain who is not stereotypical and the way he loses connection and wallows in grief is deep. You can see what is causing him to act as he does.Simu Liu carries this movie alongside Tony Leung and it's got a lot of father/son conflict which is touching to see on screen.The fight scenes are really good, the action is top notch and I liked the friendship running along in the story. Stay for the two end scenes which tease so much!",0.4375387228049584
"This movie is both fine, yet very flawed. The first issue is pacing. It's quite exhausting. Action-break-flashback-action-flashback-action-break-break-break-flashback-action. It's as if you tried to first sprint, then suddenly halt and tip-toe-walk and then run a marathon only to sprint again.Second issue are flashbacks. This movie is riddled with them. And I don't mind them.. Unless they keep on returning to exactly the same scene over and over and over again with that difference that you get to listen to new part of the talk. I don't remember any other movie that was so riddled with flashbacks.Third issue are fights. Now this has to be broken in 2 groups; ""magical fights"" and ""down to earth fights"". The first was done terribly. Camera shake, way too close, badly lighted and confusing as heck. There was some vision, some idea, yes, but it turned into ""cgi slosh"". This could have been done oh-so-much better.. But we got pointless confusing close-ups then camera shaky-shaky moments instead. The second group reminds me of jackie chan movies, you know.. kung-fu stuff, which was great... To some extend.Fourth issue is main character. He's the extend from point earlier. He's like blank-slate punching bag in this show. He has no real emotions and just goes with the flow. He >never< speaks his mind and rather just silently mumbles his agreement for whatever plan others come up with. It was annoying. Really grating. Ok, I don't mind if MC is not an iron man of a character. But I had seen corpses put more action while being decomposing than Shang chi. Also he gets beaten pretty much all the time. There are only 3'ish exceptions where he shows real emotions. And again.. shoddy pacing cripples them slightly.The Second character, his friend - Katey (i think).. she was fine. She was active and I couldn't shake this feeling that she's the brains of the team with witty humor, while he's broody muscle man with past.There were few amazing scenes, which i loved alot, really. But beyond that it was just mediocre. Thank god it was ""just"" mediocre, considering what things marvel relases lately. Mediocre is fine. Really. Tiresome, extended to the point of exhausting... But fine! A (not so) solid 7!Oh also, there are quite a few plot holes and whatnot ranging from minor (assassins using stun weapons ONLY - lol) to extreme (spoilery stuff).. but at this point.. i just can't even bother. Just roll my eyes and force my brain to stop thinking about it. To become a script writer in 202x all you need to know is how to sniff glue with class and how to agree to everything corporate monkeys in expensive suits tell you.Should you watch it? If Marvel fan.. you already seen it. If you aren't marvel fan, but still enjoy sci-fi/fantasy... Eh... Not like there's anything better to do I guess.",0.4375387228049584
"This movie is fabulous..
Writings for every character was brilliant. Action sequences were beyon my imagination..Worth watching...Phrase 4 begins with a blast.",0.4375387228049584
"After watching the film I realised the script didn't make that much sense and there were many errors in the writing.The acting also felt very basic and there was hardly any comedy at all, there were a few funny moments from Trevor Slattery (Ben Kingsley) that were funny but not hilarious. There were many hilarious moments from his character in Iron Man 3 (2013).There has always been a moment in each superhero movie especially a MCU one where's there is a scene in which everyone laughs at, but not in this film.I think myself and most people will laugh at moments in films just because are friends or other auidence members are, when actually we don't find that moment in film funny ourselves.This music wasn't well timed between scenes and should have been more like Hans Zimmer's dramatic style of music, practically in the fight scenes and sentiment moments.Overall it was not that bad, the cinematography was great, and the CGI and Effects were spot on.",0.4375387228049584
"... but this is a hit. They somehow succeeded expanding the vast MCU without really forcing it (it goes to show you the richness of American pocket and world culture can go a long way). This is a solid movie, with great action sequences and CGI that delivers. Mind you, SHANG-CHI is not the same without the mesmerizing Tony Leung and Michelle Yeoh (when he doesn't fight, the title character is just OK and Awkwafina still isn't funny). Do not wait to watch it on TV because you should experience it at cinema first.",0.4375387228049584
This movie is a great introduction to the character and has a pretty epic ending. Looking forward to seeing more of Shang Chi!,0.4375387228049584
"I'm a huge Marvel fan and they continue to disappoint in this phase. It's all about shallow virtue signaling and not about character anymore. Why on earth did they decide to go in this direction after Endgame? This movie had it's moments but gets lost and it's on woke lack of depth. I pray this isn't the end of the marvel cinematic universe because we all enjoyed it so much. If it is the end, it was a great 11 year run. Don't waste your time with this nonsense.",0.4375387228049584
"Smart, Funny, and Beautiful, hits the right strings with a good pace. Awkwafina's Katy really grows in the film and grows on you. Solid performances from legendary Yeoh and Leung. Although most of the movie it's easy to forget it's in the MCU, Fun callback to a previously thrown away character and also a nice bridge to known elements of the MCU. Plenty of new fare for figuring out the next phase of the MCU (and multiverse?). Two end credit scenes so stick around.",0.4375387228049584
"All I can say is ""wow"". I loved the cinematography, I was amazed by the choreography and the fact it wasn't hidden or obscured through camera angles like some previous movies, and I now love Simu Liu and think he is an incredible addition to the MCU, along with Awkwafina.The ""villain"" of the story, Wenwu, played by the amazing Tony Leung, had incredible character depth and was certainly not a stereotypical bad guy.Aside from a couple of awkward phrases, I loved everything about this movie and am so glad I was able to support it during their opening weekend. If it wasn't COVID, I would've went to see it again by now. Highly recommend.",0.43753872280495837
"I Love Shang-Chi!, This is Amazing Marvel Superhero Asian Movie, The Ten Ring Reference Showing in Iron Man 1,2 and 3, Marvel One Shot & Ant-Man, Mandiri Character was Amazing has Previously on Iron Man 3, And Visual Fighting So Awesome!! (Also Including Abomination & Wong)Rating: 9/10.",0.43753872280495837
"The story is like trying to say a lot but all over the place. It doesn't have any genuine nature to Eastern films, it clearly shows American crowd appeasing film made just to say to Asians, ""Look we did film for you by casting all Asians and few others and an amazing story"". It fails in many aspects be it from story, or acting or visuals, but they are always expert in marketing the mediocre or sometimes even worse film as good, great so on and make money.This movie didn't have heart in right place at first instance. You don't even connect to Shang Chi's character neither anyone in the other roles. It's just feels so cookedup without genuine touch of Chinese or HK films. There is no strong theme or purpose of who is doing and what for. It all feels like we are doing this to make a character for Marvel.The Marvels' usual formulaic movies are ripping off stories and many comics too, and it looks they only could touch upon few aspects of visuals in here but overall its an average or below average film. Since it's close to post pandemic times, so everyone are eager to watch, so it helped movie to shine through.This PCness of Hollywood and American culture should shove their mindset in their A@#$ and let people do make their genuine films and accept the way it is rather then poking their nose in each films to give an mixed bag approach. They ruined Mulan doing this screwed up mindset of film making approach. I'm sure they will cover it up in Eternals, but still all these super hero movies now are so junk it seems.",0.43753872280495837
"Having worked on this film's visual effects, I can safely say that I was pleasantly surprised when watching Shang-Chi at the premiere. Up to that point, I had not actually watched the full film.This movie is bolstered by a fantastic performance from Simu Liu, who I hope will star in many other great films. His charisma alone is a good reason to like the movie. The supporting performances weren't quite as memorable, but of course, they were not bad at all. As usual, the visual effects for this film were great (and I might be a tad too self-indulgent here), as was the direction by Destin Daniel Cretton.I am very excited to see where Shang-Chi will show up next!",0.4255556003686893
"I went to the cinema to watch this movie in IMAX 3D and the money was definitely worth it. Honestly this is my favourite stand alone film in the MCU. The visual effects are outstanding, as well as the fight scenes and some good comedy though :)). I recommend everyone (not just Marvel fans) to watch this movie.",0.4193022940736819
"The Cinema Was On Fire, I think It was Partly to do with Katy and Her Crazy Energy. And Also That Bus Fight Scene Was Incredible, it really got things going.It's A Very Funny Movie too, Laughs Were Coming From The Audience Frequently. It Was Such a Great Time.Good Story, Amazing Visuals, Good Comedy, Some Nice Fights.Also The Ten Rings in Action Were Spectacular To Watch. The Ten Rings Are Brutal.It's A Major World Event For the Official Start Of the New MCU (Black Widow is a Prequel).Overall, As A Movie It is Probably An 8 Out Of 10 but Because of the Cinematic Experience, that Changes the Game Completely. It Was A Major Cinematic Experience. 10 Stars 🌟 For The Ten Rings 📀",0.4162827288828032
"So you want your son to come see you and your plan is to send a team of assassins to kill/collect him? You might lose your son, lose some henchman, and reveal your organization on the internet. This is the first action sequence and one of the first overall scenes of the movie; the poor writing sets a bad tone for the rest of the movie. Your defense is you don't think your assassins could kill him; but your goons had the element of surprise and you haven't seen your son in 10 years so how could you know if he's gone soft or not. Main actor performance: C; best friend performance: D; sister performance: C; dad: C. The aunt's performance was an A; but maybe I'm biased because I loved her in Crouching Tiger.",0.40622542774562365
"PART WITH NO SPOILERS
This film was absolutely amazing! Almost every aspect of the film was perfect and it smashed my expectations and took it's place as one of the best Marvel films, or any films that I have seen.The visual effects in this movie were fabulous, there were plenty of captivating scenes with astounding usage of modern technology. The cinematography was probably one of the best I have seen in a film for a while, it kept you captivated and on your toes the entire time! I also noticed light being used to make the scenes even more captivating, which is something you don't always see in films.The dialogue was solid and didn't feel clunky or wierd, the jokes were well spaced and gave your muscles a rest from being tensed.The action was perfectly filmed and beautiful, it felt like they were dancing. The choreography was very impressive.The story itself was nothing unexpected, pretty much a generic origin story, but don't worry that doesn't take away from the film at all!And lastly the villain was for me one of the most interesting aspects of the film, they made you feel for him and gave him an interesting charachter with a non-generic motive, I haven't felt for a villain this much for a long while.PS: There are two post credit scenes so stay after the credits.PART WITH SPOILERS
And I just wanted to say I loved the return of Trevvor Slattery! It was such a surprise and something they managed to keep out of the trailers, he was hilarious especially where he played dead. Also I like the fact Wong played a role in the film, the scenes with him were interesting. The post credit scenes set up the sequel which I will be very interested to see! Can't wait to find out what the sister does and who the rings are calling.",0.402805720240513
"Brought to you by the Truth Tellers.Film is great overall and in this genre at least, is one of the best all year round that has been generally lacklustre. Definitely a good movie to watch as it does what it is supposed to in that it is generally a setup film for something bigger in the MCU.Like many of the other Marvel Films in the MCU, they have to start somewhere. As an origin film it does it very well and perhaps the best origin / starting film for superhero movies that is full of action, decent story that is somewhat predictable (as it is for most origin stories) though generally fresh, fun and great characters. Definitely one to watch.Final Verdict - Does what it is meant to do and provides the entertainment while doing it.",0.4028057202405129
"What more do you want?I honestly didn't want to like this film. As you may have read in previous reviews of the Marvel films, they are all dumb. And this one ends as they all do, with just massive CGI chaos. But did I mention they were dragons fighting?Anyway, the film is fun. Fun and lively in the sense of watching a water painting come to life. The fight sequences are laborious...sometimes. Since being rocked with energy source that could topple buildings doesn't even crack a rib seems silly.But Shang-Chi makes it work. Here played by the moon-faced wide-eyed and fun loving Simu Liu. And he does a wonderful job NOT wanting to be anything but a typical slacker. While he carries the burden of a darker past..haunted, even...he does his best to make the best of his situation with his San Fran pal Katy. Now usually Awkwafina irritates me to no end. Here, she is much more subdued and is truly a ""bro"" any guy would want in a sisterly form/love interest. The balance of her hip banter to seriousness is flawless. And quite the joy when not on screen.Big kudos to Tony Leung. Who has spent generations emoting with the most efficient use of words. He doesn't require much and carries a lot. He plays a former evil doer whose only motivation is love.His fatherly love for his children is only surpassed by regaining a love he's lost. And truly embodies that person who cannot let it go. But that credit goes to Li, played by Fala Chen. A gentle soul in what can be described as Shangri-La. I could watch her do kata for hours. Her gracefulness would make any man want to open the gates of Hell for.Much praise goes to director Destin Cretton for balancing spirituality with family ties. This is a very difficult line to tow while trying not to be overbearing. He was smart enough to know that the family dynamics of an Asian household have small passive-aggressive moments that pick at the main characters. But doesn't ever go past the ""you must have honor"" trope that infects a movie like ""Mulan""",0.4028057202405129
"This is one of the MCUs finest movie.The VFXs are the best, the story is the best and the Direction...Amazing direction.The movie is full of adventure. A Must Watch !!",0.40280572024051287
Best movie marvel made imo.And probably my best theatre experience.,0.40280572024051287
"The cinematography is good. The story is a bit slow, the fighting scenes are great but in the middle of some they just stop and stare at each other or just talk.Its' not the best mcu film and not close to the best ones.But it's a good movie to watch in the theaters.",0.40280572024051287
"Shang-Chi leaves San Francisco with his friend Katy in pursuit of old family secrets and discovers crime, danger, previously unknown family, quite a lot of wire-fu, ancient myths, and a couple of faces familiar to those who follow the MCU.This is the first MCU movie where I have been completely unfamiliar with the source material and, therefore not sure what to expect other than martial arts.well, I've seen a fair number of martial arts movies (without seeking them out), so the building blocks for Shang-Chi are not unfamiliar.But they are very engagingly assembled. The story is strong, with moral ambivalence playing a part. The action is extremely well choreographed and, at times - and in common with the settings and costumes - quite beautiful. This is a gorgeous film to watch. The effects are, as expected, first rate.The script is good, with much more laughter than I expected. It is helped here by Awkwafina - playing her typical raucous character she adds a welcome note of humorous disrespect, yet she also acts well and is sympathetically in tune with the plot and characters. Michelle Yeoh is stable and relatable. The leading character is, arguably, a little light on charisma, but this is not necessarily a bad thing given that one of the main plot threads is about Shang-Chi finding himself.",0.4003016981229439
"Like many, I was concerned that this new Marvel Cinematic Universe saga would have trouble living up to previous standards but Shang-Chi has already left me hopeful for the series' future. I literally know nothing about this character but I found his film debut to be a solid superhero adventure; well acted, effectively character-driven, occasionally funny, rich with cultural representation and booming with swift and stylized martial arts action. It has what I hoped I was going to get from Black Panther: inclusivity AND an interesting world and narrative. I'm 100% all for representation but the story and characters must be pronounced, too and I just found this entry to be a lot more distinguished and captivating.Although Shang-Chi treads the familiar origin story formula, there's a few fresh twists and turns that uniquely sets this character's journey apart from the others. Though the first half is decently entertaining with some identifiable drama and fast-paced yet slightly derivative set-pieces in urban environments, the second half is where the film really turns on (at least for me). The Chinese philosophy kicks in, the mythology is abundant, there's tons of visually striking imagery, a fantastical setting, loads of insane action choreography. The Asian representation is just off the chain and I was so enraptured by it. It doesn't feel contrived, I sensed a great deal of respect for it and all the while an engaging story was unfolding. A nice balance. I was very satisfied with what I saw. I'm really looking forward to seeing more of Shang-Chi's world and how it'll tie in with other stories yet-to-come. Very cool movie. Soulful, cultural and action-packed.",0.4003016981229438
"Marvel Studios has gained a glamorous reputation throughout the last decade, and this film was a huge milestone for superhero cinema, Asian representation, and the studio as a whole. Like Black Panther was to a lot of African-American audiences, Shang-Chi will ignite a spark in the hearts of Asians. This film opens the door to a relatable character and I love Simu-Liu's portrayal of Shang-Chi. I have watched Simu previously in the show Kim's Convenience as a comedic character and there couldn't have been better casting for Shang-Chi. Simu reflects the combination of an Asian-American character superbly and has an amazing screen presence. His character reminded me of Captain America because of his leadership role in the film, standing up against all odds, and overall amazing chemistry with the rest of the cast. Awkwafina's character, Katie, was an amazing character, filled with comedic relief that gave a lighter tone, to a film that was a little bit too dark for a Marvel film. Tony Leung's character, The Mandarin stole the show with a vengeance. Tony Leung is absolutely ground-breaking in every role he plays and The Mandarin was a unique role he took on. Leung had an amazing screen presence and was my character in the film. The visual effects in the film were unique and I could see that the animators had taken inspiration from traditional Chinese films regarding Martial Arts, also having similarities in design to Doctor Strange. The action in this film was mind-blowing like I was expecting, and I loved the fight on the bus. The soundtrack was average, with the usage of traditional Chinese instruments. The songs used in the film were composed by primarily Chinese Hip-Hop artists and I enjoyed them. The writing in this film was good, but not great. One of the criticisms I have about the film is that the plot did not feel original and could've been executed far better. There were a lot of parts in the middle of the film that stole away from the central plot of the film. This film had a more emphasis on magic and fantasy as suppose Kung Fu. Overall, this film is hands down one of the best gems Marvel has produced, and I cannot wait for Shang-Chi to integrate with the Marvel Cinematic Universe further.",0.3925363618948649
"Growing up as a kid on kung fu movies, Went into shang-chi with opened mind.Well, It blown me away, The cast were outstanding, the visual effects, Cinematography, vibrant colours, the fight scenes are fantastic and Enjoyed the music as well.Found myself laughing at time, exited and emotional.MCU have added more characters, diversity and new possibilities.Shang-Chi and the Legend of the Ten Rings
was spectacular movie to watch.",0.38891839443608495
Outstanding marvel movie and waiting for the new version of avengers.,0.3889183944360849
"An incredible MCU film. It offers nothing too cerebral, but that is not the main focus of the film. The comedy, the action, the themes, the choreography and the vibrant visuals make this film a standout among similar standalone Marvel films, while the layered and truly epic soundtrack is the finishing touch. While some of the effects and the pacing perhaps could have been a little more polished, and the final battle had some weaknesses, this is a colourful, emotional and fun rollercoaster of a film. Tony Leung is by far the standout member of the cast, delivering a captivating and even sympathetic villain. Simu Liu holds his own, but needs more time to really shine as a new Marvel superhero-while Meng'er Zhang, Awkwafina and Fala Chen are integral to this film's effectiveness. Overall, this fun and touching movie is an exemplar of the 'Marvel formula' and its strengths.",0.3871301247486863
"First off, this is a decent movie.Sure, there's a buttload of tropey nonsense, small furry Disney creatures and all that, but overall it's a good MCU inclusion and Simu Liu is great, as are MOST of the other actors.The story is pretty decent, although a little over the place in parts, and does a pretty nice job of including it in the overall MCU as well as adding some nice Chinese mythical callbacks or whatever you would call them.The acting is excellent, especially Tony Leung who I would say is the most relatable antagonist since Marvel's Daredevil and the superb Kingpin.However, there's some pretty bad parts too. Awkwafina does well to not be quite as annoying as she's been in other parts, but is given WAY too much credit and screen time considering she's just Shang Chi's buddy and has no actual skill or reason to be there. Especially with how's she's treated by Wong later in the movie. Why Marvel needs her to be included quite as much I've no idea. Especially considering how great Shang Chi and his sister were in the film.Lastly, the fight choreography. It is VERY good. An absolute tribute to the late Brad Allan and was a joy to watch. Especially the close up work and the Chinese weaponry which was displayed super well.Overall, it's well worth a cinema visit. It's a good film and doesn't deserve all the 1 star reviews AT ALL.",0.38713012474868624
"Another lame attempt from Disney own Marvel to cash in on an old school Marvel character. Completely ruined another character that has a 40+ year history. Story base on little to no facts and showed little abilities of the character. If you cant get the story right just come up was a totally new character.I'm so glad i got out of comics back in 2003 Disney is doing nothing but ruining the history of everything they touch. I should have stayed at home and watched the Netflix movie ""Kate"" and saved my money. Even ""Jolt"" had more action.Spoiler Jolt and Kate were better movies.",0.38569684349829986
"I was pleasantly surprised by a few things:
1. The plot was simple and thus mostly free of unignorable holes.2. Integration of the Chinese elements were quite well done.3. Reasonable development of characters including the bad guy.4. (Mostly) very well orchestrated fight sequences. Quite enjoyable actually. Felt like Jackie Chan at times.5. The movie has a very good tempo. Action and story development do not feel out of the place.6. Not too many of the typical silly wisecracks. Still quite some but not as ridiculous as some movies.There're some stuff one can pick on like the girlfriend and sidekicks felt a bit out of place, some development was a bit too abrupt, plot too simple and typical etc. But none of these prevented the movie from being a quite enjoyable experience.",0.3829883867563881
"It is.. impressive! Not because of the narrative which is pretty normal, nor the performance which is somewhat above average, it is impressive for the proper use of elements from Chinese myth.When the crew arrived the hidden Talo village, it is such wow! The mythical animals are exactly what I image them to be, the Long(dragon), Feng (fire bird), Kirin, Nine tail fox. It feels like they just came out of the Chinese mythical stories that passed down from generation to generation.And the Kong-fu too! The use of Tai-chi movement is smart, combining with the natural magic, the visual presentation is great! It is definitely a good movie for Kong-fu fans.The narrative is not bad, the legendary villain gave up everything for a beautiful girl, they lived happy life until his wife was killed during his enemy's vengeance. The miss of his wife led him to break the portal that blocks powerful alien monster. His son, inherited the power from both him and his wife, found his way to defeat the villain and the monster. The world turns to peace once again!Overall, 7 star for the narrative and performance, 1 additional star for the Kongfu and another for the mythical elements, absolutely love those animals!",0.373845248952135
Shang-Chi was honestly amazing. The cinematic experience was great and the story and plot of the movie was very good too. I am a huge marvel fan and it makes me happy to see that they are branching out to different types of hero's from all types of backgrounds. To sum up my review I really enjoyed it and highly recommend. (stay for the credits to the end),0.35355339059327373
"The was really good better than I expected,it has a great story,best hand to hand fight scene and more! I can't wait to watch it again more than 10 times I absolutely love this🔥.",0.35355339059327373
"The film contains a lot of confusing plot points that really make the whole story look underwhelming and uninteresting.Why is Shang Chi's father so blind (or stupid) that he cannot see he is being deceived by some otherworldly being? Even after he sees that he released some kind flying demons out? And after Shang Chi tried to politely explain him this a few times?Oh, and the father was just wasted within seconds and the mega-powerful ten rings didn't help him much.And this otherworldly being... The CGI monster. What exactly is it? It turns out to be the main villain of the film, but it's hard care about it at all.I loved the jokes in the movie, and the first hour was fine, but the rest is just disappointing.",0.35355339059327373
"Couple of things, 1. The actors are made of plastic, I know it wasn't a CGI cartoon but the actors were so one dimensional it may as well have been. Have never seen live actors display the uncanny valley. 2. Feels alot more like a Disney film and less like a Marvel super hero movie. 3. It was super formulaic, Awkwafina was as usually not funny and every little chuckle was super forced. Overall had some good fight choreography but you can get that in any other Kung Fu Movie. Kind of makes you wonder why so much money was spent on a very very very template movie. Kind of lame.",0.35355339059327373
"Solid performances, some of the best action sequences in the MCU, visually stunning and likeable characters. This film is not only an achievement for a marvel film but also a film on its own.",0.35355339059327373
"Martin Scorsese called most of these generic MCU movies theme park movies and This movie is perfect example of that. There are some great MCU movies, but seems like Marvel isn't even trying to separate themselves from theme park stigma, when they make movies like this.",0.35355339059327373
Such a good movie. The asian representation is on point. If I could give this movie past a 10 star rating I would. Can't wait for what else marvel has in store.,0.35355339059327373
"'Shang-Chi & the Legend of the Ten Rings' (or SCLTR?) feels like the proper start of MCU's phase 4, with a clear link forming to 'Doctor Strange in the Multiverse of Madness'. We're first introduced to what seems like a Chinese fairytale, as we follow Wenwu (Leung) and his millennium of power with 10 enchanted rings/bracelets. We then meet Li (Chen), who turns out to be the mum of Shang-Chi (Liu) & Xialing (Zhang).How the mystical realm of Ta Lo fits in and it's secrets aren't revealed until the third act, and after the intro, the film does well to show Shang-Chi & Katy (Awkwafina) living their somewhat unfulfilled lives in San Francisco, before the action starts to heat up when Shang-Chi goes looking for his sister. All the actors are very likeable, especially Leung, who does a great job of making sure Wenwu doesn't descend into a caricature of a bad guy, but truly feels like a misguided father. Some great cameos also round everything out and it's always great to see Michelle Yeoh.While a bit slow in some parts, the martial arts scenes and action near the end are great, without being overwhelming - certainly up there with 'Hero' & 'Crouching Tiger, Hidden Dragon'. Also a nice nod to 'Raya & the Last Dragon'! Nice ending and character arc for Shang-Chi - I look forward to seeing him find his place in the MCU.",0.35355339059327373
"The best amount of tension and humor, with a great storyline and great characters. LOVED IT.",0.35355339059327373
